,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,95,96,97
1,1.0,0.032664554716714554,-0.032267473046532893,0.016358909509472705,-0.01688272079059528,0.04522949933559403,0.014314469591105524,0.013465290720493997,0.06190542611211734,-0.004469326692774187,-0.023683864180019124,0.033984913035283275,0.041104741262292716,-0.00022314352504530267,0.04496154331529801,0.04475332399680685,0.006002413532647022,0.029319022419887965,0.015706980537616086,-0.0034601718638073192,0.014908380273592628,0.0029947944308224292,0.00024706160186980337,0.04410942866552304,0.0008714892236880234,-0.04289958034473785,-0.009750828607882227,-0.05000784054656485,0.01856260620683978,0.05147140046693098,-0.009539422213157258,-0.03801059295843605,0.003322827024566738,0.018784339379613157,-0.04150848275975538,0.030032465892292852,-0.03902053326363184,0.03760198221238616,0.028753933284519726,0.005724222397452476,-0.025148834853399932,0.0017646759118241599,-0.10237290563884027,0.005804158914157892,-0.0023772239304972074,0.0,0.07132893368483142,0.059246275175493225,0.14845529673917252,-0.006241843068504073,0.022165000527192943,0.03188871189210488,-0.02163252046142015,0.04222536599153871,0.02132536139779554,0.03373889477685374,0.0034406001339962536,-0.022014297232895275,-0.02210575715954132,0.03209079332523118,-0.007596068062173313,0.01702896504687587,-0.008459221663364947,0.024368641383043812,0.03670826048550124,0.10934785057423575,0.03724796721130348,-0.08080050690052318,-0.021920508892983716,0.004699538371516275,-0.01456044371471009,0.10474027186566694,0.001094679426444655,-0.07049147446031825,-0.12516686092823445,0.009277810952598657,-0.0005271037176577684,-0.014147587853810983,-0.017047587675773926,0.05736000909252134,0.015294441227236385,0.052642684141822105,-6.0056132425632914e-05,-0.0340029769657393,-0.03250198486058069,-0.053852199104234014,0.0050143311674917266,0.061658785768762915,0.11714620313859621,-0.019077994241557827,-0.02597481498760568,0.02102532764088003,-0.050654634881927466,0.03884049991180093,-0.03609360739438021,-0.01818994221349589
2,0.032664554716714554,0.9999999999999998,0.023591983382763825,-0.016699441307206637,-0.03259995524490063,-0.019153795438879892,0.06283505959446359,-0.0020452762577684684,0.06097795457983628,-0.004653925709726222,0.048359751542284286,0.01702634494980972,0.11859896216301208,0.05272387584923388,0.11199185680006637,0.0,0.022986654258158976,0.09121413515737198,0.042198740570429424,0.06133756892861621,0.008184705481284502,0.07081080916800064,-0.00793148465572613,-0.00720003150314074,0.02513552187686576,0.006267257407506581,-0.0014029096793547182,-0.021827894843850507,0.05640305105887237,0.042797353961481835,0.031563789451913314,0.007539290635518446,0.0910623348604078,0.028732564190492235,0.017106559582727512,0.05489981101214932,0.02591670550031988,0.008707441282820068,0.057561088024309454,0.013087761150222622,0.008433880433181737,0.05070242295164219,0.026061408234324367,0.030159021199770458,-0.00012376022095743604,0.02358001883728989,-0.062054725094228685,0.07257034436137028,0.092796781433564,-0.03405842712108823,0.023352749223017572,0.03388406168666906,0.04995854015596204,0.02342943856093527,0.11925212500035498,-0.06103716323980756,0.017763902309324554,0.0421549133439,0.045896775313429825,0.023597808971722117,0.022451690764551,-0.011740894199846657,0.028665356184265557,0.05736243229251661,0.06359301820426345,0.11458719903866867,-0.022233511384851773,0.0067159928053167955,-0.02348223154163902,0.031014653736397398,0.04562280725072537,0.016644441597917538,0.056284984765173324,0.007080798006322737,-0.007666113910133484,0.04843572651175444,0.022482488032222695,-0.004027735632795099,0.02597732406604253,0.0895821371507575,-0.0012675438929388209,0.1670021154444276,0.011250820298670434,0.07461640873902202,0.00959154269202418,0.03348109394400815,0.15086770388860463,0.08467992308487969,0.05517098426736657,0.0636514000797748,-0.002005991034477363,0.01263282117493756,0.04242396565476398,0.11413502083653723,0.02817628619962255,0.035128466876043624
3,-0.032267473046532893,0.023591983382763825,0.9999999999999998,0.042520953173478176,-0.03127361939288246,-0.01096458536859596,0.05789478125853338,-0.04032791056111742,-0.02161978366695763,0.0030361964954821255,-0.027865939890861613,0.0494960818829068,0.0721740990625337,-0.034938739895692676,0.09364542891259339,0.0427034826444468,-0.03803411598977998,0.072052464361072,-0.029971299126636944,0.002417305262573948,0.006767619237628473,-0.014019711817632587,-0.06364223355926493,0.05188106576562267,0.010560282953181028,-0.0015819126145365102,0.0640934432645305,0.06063496008999744,0.08934026818563258,-0.06636853334796247,-0.01181045831223543,-0.028464198702786728,0.03784051298558122,0.016013502979199203,0.057345385210997225,0.03784861026149592,0.03237830131522764,0.017348646298025076,-0.028991255262754402,0.032577076812797916,0.03638816088344728,-0.02178786719900471,-0.023401033679565836,0.04430736617321163,-0.047006448408814495,-0.029267499352812285,0.07191577615929931,0.010622067673666151,0.09446200351637082,0.028766161672551523,-0.03640377071757267,0.15244322536274302,0.006938394087245254,0.08476740152987909,-0.06741306205988158,0.015252317784144435,0.04226731448941298,-0.02144080783722714,0.022264193448919275,0.08516807351618255,0.0,0.006567045117835868,-0.01021032504081873,0.037922546786417065,-0.027326430724053725,0.03443975142929048,-0.007865855193763756,0.056450961922459575,-0.017646413065375635,-0.028331016949134345,0.07160129993139659,0.02803611561953808,-0.01909726027065837,-0.044910654836517544,-0.021407644203872957,-0.015288845901178984,-0.03166856303849587,0.005278128994268428,0.025271566065677445,-0.007420854656920647,0.022547904173547715,0.003251204621029622,0.018116392569597416,0.16700456582035664,0.005095725487078694,0.026978324840608643,0.07066799685657896,0.1162968141961467,0.029656648173268917,0.03144216171031281,0.07942393337262896,0.01848085838903538,0.06617118719240332,-0.11411055860277058,0.08143900358839735,0.0256085116809614
4,0.016358909509472705,-0.016699441307206637,0.042520953173478176,0.9999999999999999,-0.002769226643935054,0.03202758481125821,-0.03151032961210727,0.03100238626783751,0.02153822180776706,-0.03815790206416566,0.0015721776509097663,0.03772674940169407,-0.037893862999107304,0.016579290281533616,-0.012660376911306377,0.0,0.015480235870309758,0.05688131789619334,-0.03126288633206544,0.006826953707976305,-0.07984965202958381,-0.043109881760233316,-0.023802302744489166,0.055934319671031976,-0.01700485482633589,0.02479329305871706,0.025068325558139364,-0.074547442953648,0.001521881169988061,-0.008645286462344554,-0.014499736176154713,-0.005927935752783938,-0.05101169789699065,-0.0399572576621566,-0.013589845755126017,-0.06767111335624894,0.01896753349714929,0.0,0.02470094529968541,0.012515431251067676,-0.10446608224172409,-0.04054341895089057,0.0,-0.023783271070972983,0.0,0.0,0.0,-0.0015912522980937732,-0.049708307258216955,0.0004814130995931648,0.20783583675165512,0.027050234793433506,0.000545960996590337,-0.000875873953598639,0.0,0.018442070729698733,-0.027865757206087277,-0.00563549825756368,-0.01258376509729097,0.0,0.0,0.047638929354876895,0.007783403052423583,0.09250672048565389,-0.04024271434383013,-0.052471772286287376,0.03247216765449419,-0.01171924501803313,0.03979431570323805,-0.01327376715859583,0.040741387061868015,-0.015204737928947068,0.005566218764049238,0.0,0.0010116243820788757,0.01324181758096148,0.0,0.0,0.0,0.03001728432247537,0.10433000574501286,7.78703373551908e-05,-0.01658673722499182,-0.05273714082653905,-0.023592774326821143,0.03395368718332521,0.09239574881465415,0.018731236228130124,0.05574247424632253,-0.0018416759616337857,0.0,-0.016603416216864297,0.011697316043650274,-0.029343855218408807,0.04938484790603332,-0.006819804503719637
5,-0.01688272079059528,-0.03259995524490063,-0.03127361939288246,-0.002769226643935054,0.9999999999999999,-0.04603717325613372,0.009481633321855221,0.04586396321097334,0.01523508398983117,-0.004925447921576516,0.08220205981340695,0.02417827419084736,0.042914674334168165,0.005670078700111141,-0.05518222336556694,0.014803592618566983,0.027023235041341288,0.012621732799595367,0.013781946013186445,0.0022201753766037374,0.019799961933844968,0.04968845944399581,0.027788522665076004,0.05875841811323348,-0.025356884732865473,-0.05498640334722199,0.03491374965788996,0.01391952821040502,0.023318679130187325,0.032148639978771223,-0.018076556722455523,0.01378763700625516,-0.012364407624496967,-0.0011500662658245758,0.029435037616717882,0.036487518892075084,-0.0007605614325346269,-0.026562232296041044,0.13046880581579773,0.006959383047093018,-0.022757453652933534,-0.00850932225727936,-0.00810621348972941,0.023248641294688253,-0.037954812092037715,0.05082161580469471,-0.0737407718992327,0.023239057259945024,-0.011879624784402756,0.0202470371567982,-0.04233490698269092,-0.03985094620172469,0.09399266253227279,-0.00028066452772337815,-0.11376718565446492,-0.00031386396653757323,0.06817977792511364,0.10082562114044735,0.0488153475756566,0.0024597773448914377,-0.02702689361384536,0.009777423061397094,0.05920148633200435,-0.008326357133899107,-0.035382252208502926,-0.05787998490971625,-0.01251737179908863,0.00969184251751989,0.05458843751603994,-0.008148959922041465,-0.029708658317476353,-0.012060059190268507,0.0013754376489115167,0.04089796436996965,0.010777924931767848,0.113166173642273,0.10826802903910389,0.05195053539611627,-0.025681892489948104,-0.02876256676328686,0.0015989914126145676,-0.050044369923933615,0.011018906313914084,0.02026952877730982,0.021886363172930013,-0.07311352070676685,-0.028091495700854483,0.005598713028898268,-0.040573632755181645,0.013035427491695261,-0.0651204152675073,0.0011509670982467336,-0.019226582339795528,-0.08882530057305926,-0.020734922769334384,0.016738218257301207
6,0.04522949933559403,-0.019153795438879892,-0.01096458536859596,0.03202758481125821,-0.04603717325613372,1.0,0.02485019834460863,-0.07288203782044365,-0.0353735360584574,0.06621703515466194,-0.04467580797796523,0.0,-0.04332861224844726,-0.044531009907620565,0.04214766887398744,-0.0020046355107544646,-0.05985638941386147,-0.03776815460681037,-0.04272407010242696,0.04099524332948071,-0.04153421734336159,-0.02455066717586048,-0.058903758926366206,-0.06000878841100102,0.0018148689161169296,-0.05071189690189328,-0.008753957948661156,-0.03341898700964509,0.035134866550861246,-0.05315602956530603,-0.0012345474319012473,-0.03648111191473343,-0.01557138368187352,0.01036938465709224,-0.10071507020975336,0.0082244481156989,0.06789013974711261,0.008671574502411829,-0.050175044072165664,0.021143530342473467,0.0046786363355753,0.0014459313049820593,0.014222533993337984,0.011686671046145208,0.023158937202233266,0.0,-0.036921128666581114,-0.023442837928763206,-0.04608564729803481,-0.1364471621947435,0.06340731922006576,-0.06245113435957623,-0.02128728910616087,0.0005284525751968237,0.07469291722519177,-0.054679832308034776,-0.03972459022094754,-0.02552158349182408,0.07612321272755584,0.01990455251476401,0.03456125481691756,-0.029268487311996313,-0.04275765486961019,-0.07296755780851819,0.055640769378371764,-0.03946757905970182,0.09016542162123052,-0.010040431686374463,-0.036406760502131326,-0.1009846958480135,0.010625521327429244,0.11682711694466882,-0.03169980318014761,0.07169722333282724,0.008526759943161046,-0.11395746990592913,-0.1315083124055012,-0.002726368117185487,0.0030735404930085095,-0.002368835826507187,0.1081730215453803,-0.011924637679606111,0.06783378043607863,-0.025144848012406455,-0.06488963776120356,-0.04163241763190612,0.0195080042554548,0.0030862340822220193,0.01912573029487595,0.012184249333473288,0.0034659380233701,0.11712597766818952,-0.038553461440837815,0.016097304151654446,0.0059797511950102295,-0.04524432560124148
7,0.014314469591105524,0.06283505959446359,0.05789478125853338,-0.03151032961210727,0.009481633321855221,0.02485019834460863,1.0,0.07008602343244842,0.10929898526657,0.0137485823468586,-0.02480038330858253,-0.017694467830065366,0.06574701730763526,-0.03188143863586695,0.030401032723340896,0.0,0.0475276436108314,0.060436672688316685,0.0032112825276721974,-0.025072269405357346,0.0,0.06640156212271725,-0.049089335975220465,0.0009687369500833189,-0.012449952933443744,-0.004079251915659107,-0.010361428991802615,0.018306839540404213,0.12183194067271562,0.04303548321295992,-0.02877830338799011,-0.023489319538745595,0.027634326019899434,0.00981541180533796,0.010197216132239312,0.02021219705295063,-0.05086687521254561,-0.015102377514260317,-0.06542355960602851,0.004758940957671308,0.02082343425742803,-0.0027085715924233637,0.008888211337186707,-0.0001902235947667079,-0.013421657788245781,0.0,-0.0020828090810533903,0.055951944754561014,0.12533057139680356,0.023542442126620086,-0.009723927403031168,0.1668605398030225,0.02148382949335612,0.0,0.10704442210181382,0.020019518460587617,-0.04186184970953301,0.007921442304423707,-0.027240452458322097,0.035638152323577164,-0.09101814459861485,-0.006008903804714226,-0.017431349656943457,0.01279759857016723,0.029398758248996237,0.0025355888223063047,0.020494625860014486,-0.009344082708683626,-0.039746143602199475,-0.07896702106431727,-0.02984664038028241,0.030138185589904255,0.10557488234256077,0.0005185592556867947,0.006251973637196684,-0.024838542384705915,-0.045947432091198497,0.0,0.03376652341740955,-0.03682889339488579,-0.001957076213006435,0.2091285923741127,-0.003464546459716958,0.03018888301851719,0.026222425500308837,-0.014557971081654558,0.18773896816892782,0.01599415554452776,0.05490269395641534,0.004672741367558745,0.013471455107569847,-0.02517956159374869,0.049032772758909604,0.18784794299142019,0.06714407086290697,-0.025455238577010094
8,0.013465290720493997,-0.0020452762577684684,-0.04032791056111742,0.03100238626783751,0.04586396321097334,-0.07288203782044365,0.07008602343244842,1.0,0.08303429888986999,-0.009011472635952152,0.0401625723924662,0.026460788641106413,0.06774956102588307,0.008540530292849114,0.04818116900740402,0.027704074972052833,0.08185168975277163,0.0862032827417157,0.04906579061493792,0.040819812669169626,0.005014950358875765,0.04124042297323761,0.03399100258082327,0.04405784262432948,0.013491701085867152,0.016070794175496193,0.005086972421610282,-0.0012372594736532753,0.011174056308319077,0.04687077669147697,0.02320160099920753,-0.014346253271379334,0.00917400651545615,0.023097161185422037,0.04656946168430159,0.028697384266626803,-0.01783764992319396,0.04089904377158096,0.038712609007268355,-0.005792853884189294,-0.030176347251887246,-0.005552152992124196,0.03710711541938871,0.027636224843958376,0.007803388871360589,0.0,-0.041461992971706274,0.08487131044183606,0.05112883315067408,0.03836137670139039,-0.005605846189878091,0.030415704174816142,0.03882193670587171,0.0,0.011519531573427843,0.03867899724342448,0.02065694541584329,0.04106938703788539,-0.02372461786378278,-0.006703150516644331,0.017354333839750342,0.06912736645083811,0.06698020698649745,0.031521511667608165,0.02063277806986572,0.082563137033351,-0.03556897061731418,-0.025187522276398606,-0.010334180488026406,0.015490452015302176,0.06411200624620159,-0.01849166903978342,0.08620693096343064,-0.015863356201218974,0.00916954502171637,0.07548287381963192,0.04824742312150748,0.041256170943603315,0.0022945115486619583,0.07064375003872977,-0.015912083420884883,0.1099765016966523,-0.010245590977816344,0.037681299250095224,0.023185161721194544,0.03576064292230153,0.03413127913624246,-0.008974045126255471,-0.002947160186898839,0.026372336008552003,-0.00732696405722328,-0.004370227119716623,0.058591703964586336,0.02458321238619239,-0.02164570094166508,0.020506377902283945
9,0.06190542611211734,0.06097795457983628,-0.02161978366695763,0.02153822180776706,0.01523508398983117,-0.0353735360584574,0.10929898526657,0.08303429888986999,0.9999999999999997,0.016367203985342926,0.060552620886445314,0.05470632058057087,0.10796158947008762,-0.008763288263850161,0.09804514545177238,0.012711199850444159,0.12804712898918041,0.04405029467514504,0.05196635865043234,0.09212493323241717,0.013163487645581062,0.10765433848404297,-0.020027633559781367,0.03773771681368041,0.009734201634221841,0.0029292863098165597,-0.002174572488353888,-0.05102793031759907,0.004267332798132765,0.13701590641775357,0.014610583076749822,0.022907734523714217,0.029627464194070315,0.008769503654408987,0.012390970339892246,0.05301620894693762,-0.07405701532365837,0.05273723512602166,0.0030987807782838547,-0.018956480157336694,0.041776772509934376,0.03789593259367351,-0.016007480155315553,0.034221915353088314,-0.032698092165551335,-0.05636279767118345,-0.04679165134845617,0.11320833572570319,0.12504703068230827,0.018822446979265862,0.06408080674016675,0.007754538083374989,0.06549719923886248,-0.013281143733388661,0.10025156344827733,-0.003606056852192679,0.0876752476357823,0.09801028924891123,-0.025530584496291225,-0.03061872239485362,0.02582793421678109,0.015002467879410564,-0.031040648311112726,0.13052419636323892,0.029119721019370583,0.1456380052372489,-0.006721309960185069,-0.02230422128663731,-0.04675874924116368,0.04430722284457722,0.024815168363724792,0.07185602028161611,0.08240455797769784,0.02680333823217376,0.030900762918391868,0.15156499997119804,0.011074101745199877,-0.038166477295513236,-0.001401726833198588,0.028499479149659102,0.03181436115789952,0.08008448428626727,0.03324695562256353,0.03671434444006655,-0.08114948367226442,0.01005682160062096,0.07545773795006704,0.058047955737503265,0.05102211546769725,0.052464109661995134,0.03712649440131337,0.06330184497934553,0.052180430606537306,0.04722283275772085,0.08902967298333744,0.014258890142936121
